0.273188
0.271070
0.270639
0.275785
0.272075
0.270318
0.273838
0.270777
0.272638
0.270308
0.271341
0.272696
0.270811
0.269827
0.270996
0.272596
0.269982
0.270964
0.273628
0.270454
