0.408196
0.401015
0.405986
0.400138
0.400346
0.399934
0.401355
0.401578
0.414527
0.398887
0.399757
0.399160
0.405730
0.399407
0.401587
0.404557
0.401021
0.409889
0.406663
0.399332
