0.255662
0.247016
0.261892
0.248397
0.244347
0.244752
0.246995
0.246143
0.246317
0.243544
0.246619
0.245849
0.245665
0.246824
0.246620
0.244329
0.246840
0.246160
0.247900
0.245615
