1.513540
1.436545
1.545291
1.442827
1.471858
1.445862
1.505384
1.429331
1.425602
1.408631
1.449728
1.468411
1.383274
1.383589
1.508919
1.340559
1.317032
1.331316
1.380027
1.342071
