0.117413
0.111010
0.111407
0.112400
0.111099
0.111397
0.112143
0.110686
0.111923
0.110739
0.110757
0.110994
0.110615
0.110758
0.111812
0.110736
0.112106
0.112913
0.112403
0.112491
