0.589216
0.587075
0.586102
0.585163
0.585194
0.585850
0.590340
0.587123
0.592003
0.587249
0.587131
0.584948
0.589847
0.585779
0.585127
0.586162
0.586327
0.585112
0.585950
0.587684
