5.377021
5.415142
5.411432
5.442166
5.413939
5.387775
5.407863
5.411903
5.429316
5.396862
5.419296
5.388535
5.395326
5.437973
5.396023
5.391165
5.419146
5.398181
5.395626
5.402779
