0.208975
0.192800
0.199141
0.198896
0.200031
0.196537
0.214358
0.192455
0.194001
0.232391
0.195444
0.193620
0.199384
0.192980
0.198419
0.203240
0.196988
0.197629
0.201447
0.200231
